Time: 6.607
0.1725,0,0.000213356,0.00632089,0.114411,1.0792,3.94217,3.41447,0.886199,3.40815,3.82776,0
0.175,0,0.000245054,0.00704337,0.123625,1.12982,3.99351,3.36312,0.764993,3.35609,3.86989,0
0.1775,0,0.000280847,0.00783446,0.133394,1.1816,4.04267,3.31055,0.64703,3.30273,3.90927,0
0.18,0,0.000321186,0.00869931,0.143741,1.23451,4.08958,3.25677,0.532392,3.24808,3.94584,0
0.1825,0,0.000366561,0.00964333,0.154684,1.28852,4.13419,3.20181,0.421154,3.19218,3.9795,0
0.185,0,0.000417504,0.0106722,0.166246,1.34361,4.17643,3.1457,0.313385,3.13504,4.01019,0
0.1875,0,0.000474596,0.0117919,0.178446,1.39973,4.21627,3.08846,0.20915,3.07668,4.03782,0
0.19,0,0.000538464,0.0130087,0.191305,1.45684,4.25363,3.03012,0.108508,3.01712,4.06233,0
0.1925,0,0.00060979,0.0143291,0.204844,1.51492,4.28849,2.97072,0.0115085,2.95641,4.08364,0
0.195,0,0.000689309,0.01576,0.219083,1.5739,4.32078,2.9103,-0.0818005,2.89456,4.1017,0
0.1975,0,0.000777816,0.0173086,0.234041,1.63376,4.35048,2.84888,-0.171379,2.8316,4.11644,0
0.2,0,0.00087617,0.0189823,0.249738,1.69444,4.37754,2.78652,-0.257193,2.76757,4.1278,0
0.2025,0,0.000985291,0.0207889,0.266195,1.7559,4.40193,2.72325,-0.339215,2.70249,4.13574,0
0.205,0,0.00110617,0.0227365,0.283429,1.81807,4.42362,2.65912,-0.417421,2.63642,4.14019,0
0.2075,0,0.00123989,0.0248335,0.301459,1.88092,4.44258,2.59416,-0.491796,2.56937,4.14112,0
0.21,0,0.00138757,0.0270887,0.320303,1.94438,4.45878,2.52843,-0.562329,2.50139,4.13847,0
0.2125,0,0.00155044,0.029511,0.33998,2.0084,4.4722,2.46198,-0.629015,2.43253,4.13222,0
0.215,0,0.00172983,0.03211,0.360505,2.07291,4.48282,2.39485,-0.691856,2.36281,4.12232,0
0.2175,0,0.00192712,0.0348951,0.381895,2.13786,4.49064,2.3271,-0.750859,2.29228,4.10874,0
0.22,0,0.00214381,0.0378766,0.404165,2.20319,4.49563,2.25878,-0.806035,2.22098,4.09147,0
0.2225,0,0.00238149,0.0410647,0.427332,2.26882,4.49779,2.18993,-0.857405,2.14896,4.07046,0
0.225,0,0.00264187,0.0444699,0.451407,2.33469,4.49712,2.12063,-0.904991,2.07626,4.04571,0
0.2275,0,0.00292673,0.0481034,0.476405,2.40074,4.4936,2.05092,-0.948823,2.00294,4.0172,0
0.23,0,0.003238,0.0519764,0.502339,2.46689,4.48726,1.98086,-0.988935,1.92902,3.98492,0
0.2325,0,0.00357771,0.0561003,0.529218,2.53308,4.47808,1.91051,-1.02537,1.85457,3.94887,0
0.235,0,0.00394801,0.0604872,0.557055,2.59923,4.46609,1.83994,-1.05816,1.77962,3.90904,0
0.2375,0,0.00435118,0.065149,0.585857,2.66527,4.45128,1.76919,-1.08738,1.70423,3.86543,0
0.24,0,0.00478962,0.0700983,0.615634,2.73113,4.43369,1.69833,-1.11306,1.62845,3.81806,0
0.2425,0,0.0052659,0.0753477,0.646392,2.79673,4.41332,1.62743,-1.13527,1.55233,3.76693,0
0.245,0,0.00578268,0.0809103,0.678137,2.862,4.39019,1.55654,-1.15408,1.4759,3.71207,0
0.2475,0,0.0063428,0.0867991,0.710873,2.92686,4.36435,1.48572,-1.16954,1.39923,3.65348,0
0.25,0,0.00694924,0.0930277,0.744605,2.99123,4.3358,1.41505,-1.18174,1.32237,3.59121,0
0.2525,0,0.00760514,0.0996098,0.779333,3.05503,4.30459,1.34458,-1.19076,1.24536,3.52527,0
0.255,0,0.00831379,0.106559,0.815059,3.1182,4.27075,1.27437,-1.19667,1.16825,3.4557,0
0.2575,0,0.00907865,0.11389,0.851782,3.18065,4.23431,1.2045,-1.19955,1.09109,3.38255,0
0.26,0,0.00990334,0.121616,0.889498,3.24229,4.19532,1.13501,-1.1995,1.01393,3.30585,0
0.2625,0,0.0107917,0.129753,0.928206,3.30307,4.15383,1.06598,-1.19661,0.936824,3.22565,0
0.265,0,0.0117476,0.138314,0.967899,3.36289,4.10987,0.997462,-1.19097,0.859812,3.142,0
0.2675,0,0.0127753,0.147315,1.00857,3.42168,4.0635,0.929523,-1.18268,0.782945,3.05496,0
0.27,0,0.0138791,0.15677,1.05021,3.47937,4.01477,0.862222,-1.17184,0.70627,2.9646,0
0.2725,0,0.0150635,0.166694,1.09281,3.53587,3.96374,0.795621,-1.15856,0.629832,2.87096,0
0.275,0,0.0163333,0.177101,1.13636,3.59111,3.91046,0.729778,-1.14294,0.553678,2.77414,0
0.2775,0,0.0176933,0.188009,1.18084,3.64502,3.85499,0.664753,-1.12509,0.477851,2.67419,0
0.28,0,0.0191487,0.19943,1.22625,3.69752,3.79739,0.600603,-1.10511,0.402394,2.5712,0
0.2825,0,0.0207049,0.21138,1.27255,3.74853,3.73774,0.537384,-1.08313,0.327351,2.46525,0
0.285,0,0.0223673,0.223874,1.31974,3.79799,3.67609,0.475154,-1.05925,0.252763,2.35641,0
0.2875,0,0.0241416,0.236927,1.3678,3.84583,3.61252,0.413965,-1.0336,0.178669,2.2448,0
0.29,0,0.0260338,0.250554,1.41669,3.89197,3.54709,0.35387,-1.00628,0.105109,2.13048,0
0.2925,0,0.0280501,0.26477,1.46641,3.93635,3.47988,0.294921,-0.977421,0.0321201,2.01357,0
0.295,0,0.0301969,0.279588,1.51692,3.9789,3.41097,0.237167,-0.947133,-0.0402612,1.89417,0
0.2975,0,0.0324806,0.295025,1.56819,4.01956,3.34043,0.180657,-0.915537,-0.112,1.77237,0
0.3,0,0.0349081,0.311092,1.6202,4.05826,3.26834,0.125436,-0.882755,-0.183064,1.64828,0
0.3025,0,0.0374864,0.327806,1.67291,4.09494,3.19478,0.0715496,-0.848905,-0.25342,1.52202,0
0.305,0,0.0402227,0.345178,1.7263,4.12955,3.11983,0.01904,-0.814108,-0.323039,1.3937,0
0.3075,0,0.0431245,0.363223,1.78033,4.16202,3.04357,-0.0320524,-0.778483,-0.391892,1.26343,0
0.31,0,0.0461993,0.381954,1.83495,4.19231,2.96609,-0.081689,-0.742149,-0.459952,1.13134,0
0.3125,0,0.0494552,0.401383,1.89015,4.22035,2.88747,-0.129834,-0.705227,-0.527193,0.997553,0
0.315,0,0.0529001,0.421523,1.94587,4.24611,2.8078,-0.176452,-0.667834,-0.593593,0.862185,0
0.3175,0,0.0565423,0.442384,2.00207,4.26953,2.72716,-0.221512,-0.630087,-0.65913,0.725369,0
0.32,0,0.0603904,0.46398,2.05872,4.29057,2.64564,-0.264985,-0.592103,-0.723783,0.587234,0
0.3225,0,0.0644529,0.48632,2.11577,4.30919,2.56333,-0.306843,-0.553997,-0.787534,0.447912,0
0.325,0,0.0687388,0.509415,2.17317,4.32534,2.48032,-0.347062,-0.515883,-0.850367,0.307539,0
0.3275,0,0.0732572,0.533274,2.23087,4.339,2.3967,-0.385619,-0.477872,-0.912268,0.16625,0
0.33,0,0.0780173,0.557907,2.28883,4.35012,2.31255,-0.422494,-0.440074,-0.973223,0.0241823,0
0.3325,0,0.0830286,0.583321,2.347,4.35868,2.22796,-0.457672,-0.402599,-1.03322,-0.118524,0
0.335,0,0.0883007,0.609525,2.40532,4.36465,2.14303,-0.491136,-0.365553,-1.09225,-0.261727,0
0.3375,0,0.0938433,0.636526,2.46374,4.36801,2.05784,-0.522876,-0.329039,-1.15031,-0.405286,0
0.34,0,0.0996665,0.66433,2.52221,4.36874,1.97248,-0.552881,-0.29316,-1.20739,-0.549057,0
0.3425,0,0.10578,0.692942,2.58068,4.36682,1.88704,-0.581146,-0.258014,-1.26349,-0.692897,0
0.345,0,0.112195,0.722366,2.63908,4.36222,1.80161,-0.607666,-0.223699,-1.3186,-0.83666,0
0.3475,0,0.118921,0.752608,2.69736,4.35495,1.71627,-0.632441,-0.190308,-1.37273,-0.980201,0
0.35,0,0.125968,0.783668,2.75546,4.345,1.63111,-0.655471,-0.157933,-1.42587,-1.12338,0
0.3525,0,0.133348,0.81555,2.81332,4.33236,1.54622,-0.676761,-0.126661,-1.47803,-1.26604,0
0.355,0,0.141071,0.848255,2.87089,4.31702,1.46168,-0.696318,-0.0965769,-1.52922,-1.40804,0
0.3575,0,0.149148,0.881781,2.92809,4.299,1.37758,-0.714151,-0.0677634,-1.57943,-1.54924,0
0.36,0,0.15759,0.916129,2.98487,4.27829,1.294,-0.730273,-0.0402987,-1.62868,-1.68949,0
0.3625,0,0.166407,0.951295,3.04117,4.25491,1.21101,-0.744699,-0.014258,-1.67697,-1.82864,0
0.365,0,0.17561,0.987277,3.09691,4.22887,1.12871,-0.757445,0.010287,-1.72432,-1.96656,0
0.3675,0,0.185212,1.02407,3.15205,4.20019,1.04716,-0.768534,0.033268,-1.77074,-2.10309,0
0.37,0,0.195221,1.06167,3.20651,4.16888,0.966454,-0.777986,0.0546204,-1.81624,-2.23811,0
0.3725,0,0.20565,1.10007,3.26024,4.13496,0.886656,-0.785827,0.0742831,-1.86083,-2.37146,0
0.375,0,0.21651,1.13926,3.31316,4.09847,0.807843,-0.792086,0.0921989,-1.90453,-2.50301,0
0.3775,0,0.227811,1.17923,3.36521,4.05943,0.730086,-0.796792,0.108314,-1.94736,-2.63262,0
0.38,0,0.239565,1.21997,3.41633,4.01788,0.653457,-0.799978,0.122579,-1.98933,-2.76016,0
0.3825,0,0.251781,1.26147,3.46645,3.97385,0.578021,-0.801679,0.134947,-2.03046,-2.88549,0
0.385,0,0.264471,1.30372,3.51551,3.92737,0.503846,-0.801932,0.145376,-2.07078,-3.00849,0
0.3875,0,0.277645,1.3467,3.56345,3.87851,0.430994,-0.800777,0.153828,-2.11029,-3.12901,0
0.39,0,0.291314,1.3904,3.6102,3.82729,0.359527,-0.798256,0.160268,-2.14903,-3.24695,0
0.3925,0,0.305488,1.4348,3.6557,3.77376,0.289504,-0.794412,0.164666,-2.18701,-3.36217,0
0.395,0,0.320177,1.47989,3.69988,3.71799,0.220981,-0.789291,0.166995,-2.22425,-3.47455,0
0.3975,0,0.33539,1.52563,3.74268,3.66002,0.154012,-0.782941,0.167232,-2.26078,-3.58398,0
0.4,0,0.351138,1.57202,3.78405,3.5999,0.0886491,-0.775411,0.165357,-2.29662,-3.69035,0
0.4025,0,0.367429,1.61902,3.82392,3.53771,0.0249405,-0.766754,0.161356,-2.3318,-3.79353,0
0.405,0,0.384273,1.66663,3.86224,3.47351,-0.0370674,-0.757022,0.155216,-2.36632,-3.89343,0
0.4075,0,0.401678,1.7148,3.89894,3.40735,-0.0973312,-0.746269,0.14693,-2.40023,-3.98995,0
0.41,0,0.419653,1.76352,3.93396,3.33931,-0.15581,-0.734553,0.136494,-2.43354,-4.08297,0
0.4125,0,0.438205,1.81275,3.96726,3.26945,-0.212466,-0.72193,0.123907,-2.46627,-4.17242,0
0.415,0,0.457343,1.86247,3.99878,3.19786,-0.267265,-0.708461,0.109173,-2.49845,-4.25819,0
0.4175,0,0.477073,1.91265,4.02846,3.1246,-0.320173,-0.694204,0.0922977,-2.5301,-4.3402,0
0.42,0,0.497402,1.96325,4.05625,3.04975,-0.371163,-0.679223,0.0732921,-2.56125,-4.41836,0
0.4225,0,0.518337,2.01425,4.08211,2.97339,-0.420206,-0.663578,0.0521695,-2.5919,-4.4926,0
0.425,0,0.539882,2.0656,4.10598,2.89561,-0.467281,-0.647334,0.0289471,-2.6221,-4.56285,0
0.4275,0,0.562043,2.11728,4.12782,2.81648,-0.512367,-0.630555,0.00364509,-2.65184,-4.62903,0
0.43,0,0.584826,2.16924,4.14758,2.73609,-0.555446,-0.613306,-0.023713,-2.68117,-4.69108,0
0.4325,0,0.608233,2.22144,4.16522,2.65452,-0.596504,-0.595652,-0.0531005,-2.71009,-4.74895,0
0.435,0,0.632268,2.27385,4.18071,2.57187,-0.635529,-0.577659,-0.0844876,-2.73862,-4.80257,0
0.4375,0,0.656934,2.32643,4.194,2.48821,-0.672514,-0.559395,-0.117842,-2.76679,-4.8519,0
0.44,0,0.682232,2.37913,4.20505,2.40365,-0.707452,-0.540925,-0.153128,-2.7946,-4.8969,0
0.4425,0,0.708165,2.43192,4.21384,2.31827,-0.740342,-0.522316,-0.190307,-2.82207,-4.93752,0
0.445,0,0.734733,2.48473,4.22033,2.23216,-0.771184,-0.503637,-0.229338,-2.84922,-4.97373,0
0.4475,0,0.761935,2.53754,4.22449,2.14542,-0.799982,-0.484953,-0.270179,-2.87607,-5.00551,0
0.45,0,0.789771,2.5903,4.22629,2.05814,-0.826742,-0.466332,-0.312782,-2.90261,-5.03282,0
0.4525,0,0.818239,2.64295,4.22572,1.97041,-0.851474,-0.447841,-0.3571,-2.92887,-5.05566,0
0.455,0,0.847335,2.69545,4.22275,1.88232,-0.874189,-0.429544,-0.403082,-2.95485,-5.07401,0
0.4575,0,0.877057,2.74775,4.21737,1.79398,-0.894904,-0.41151,-0.450675,-2.98056,-5.08787,0
0.46,0,0.9074,2.7998,4.20955,1.70546,-0.913637,-0.393801,-0.499825,-3.006,-5.09723,0
0.4625,0,0.938359,2.85155,4.19928,1.61688,-0.930407,-0.376484,-0.550475,-3.03119,-5.10209,0
0.465,0,0.969927,2.90294,4.18656,1.52832,-0.94524,-0.359622,-0.602567,-3.05612,-5.10247,0
0.4675,0,1.0021,2.95393,4.17138,1.43987,-0.95816,-0.343278,-0.65604,-3.0808,-5.09839,0
0.47,0,1.03486,3.00446,4.15372,1.35163,-0.969197,-0.327513,-0.710834,-3.10522,-5.08985,0
0.4725,0,1.06821,3.05447,4.1336,1.2637,-0.978383,-0.31239,-0.766884,-3.12938,-5.0769,0
0.475,0,1.10213,3.10392,4.11101,1.17615,-0.985751,-0.297966,-0.824127,-3.15329,-5.05956,0
0.4775,0,1.13661,3.15275,4.08595,1.08909,-0.991338,-0.284301,-0.882497,-3.17693,-5.03786,0
0.48,0,1.17165,3.2009,4.05844,1.0026,-0.995183,-0.271452,-0.941927,-3.2003,-5.01185,0
0.4825,0,1.20722,3.24832,4.02848,0.916775,-0.997327,-0.259474,-1.00235,-3.22339,-4.98157,0
0.485,0,1.24331,3.29495,3.99609,0.831696,-0.997813,-0.248422,-1.0637,-3.24619,-4.94708,0
0.4875,0,1.2799,3.34074,3.96129,0.747452,-0.996688,-0.238348,-1.1259,-3.26869,-4.90844,0
0.49,0,1.31699,3.38562,3.92409,0.664126,-0.993998,-0.229302,-1.18888,-3.29088,-4.86571,0
0.4925,0,1.35454,3.42955,3.88451,0.581801,-0.989795,-0.221334,-1.25258,-3.31273,-4.81895,0
0.495,0,1.39254,3.47247,3.84259,0.500558,-0.984128,-0.214491,-1.31692,-3.33424,-4.76823,0
0.4975,0,1.43098,3.51432,3.79834,0.420476,-0.977053,-0.208818,-1.38184,-3.35539,-4.71364,0
